Name,SUBDIVISION,YEAR,ANNUAL
ROW3647,Coastal Karnataka,1943,3577.1
ROW3648,Coastal Karnataka,1944,2984.6
ROW3649,Coastal Karnataka,1945,3079.4
ROW3650,Coastal Karnataka,1946,4041.4
ROW3651,Coastal Karnataka,1947,3338.3
ROW3652,Coastal Karnataka,1948,3626.6
ROW3653,Coastal Karnataka,1949,3362.5
ROW3654,Coastal Karnataka,1950,3766.1
ROW3655,Coastal Karnataka,1951,3124.3
ROW3656,Coastal Karnataka,1952,2896.6
ROW3657,Coastal Karnataka,1953,3463.3
ROW3658,Coastal Karnataka,1954,3821.6
ROW3659,Coastal Karnataka,1955,3552.5
ROW3660,Coastal Karnataka,1956,3856.4
ROW3661,Coastal Karnataka,1957,3174.8
ROW3662,Coastal Karnataka,1958,3687.5
ROW3663,Coastal Karnataka,1959,4330.9
ROW3664,Coastal Karnataka,1960,3504.3
ROW3665,Coastal Karnataka,1961,5553.9
ROW3666,Coastal Karnataka,1962,4017.6
ROW3667,Coastal Karnataka,1963,3171.5
ROW3668,Coastal Karnataka,1964,3140.4
ROW3669,Coastal Karnataka,1965,2831.2
ROW3670,Coastal Karnataka,1966,2976.7
ROW3671,Coastal Karnataka,1967,3181.7
ROW3672,Coastal Karnataka,1968,3461.1
ROW3673,Coastal Karnataka,1969,3342.9
ROW3674,Coastal Karnataka,1970,4041.9
ROW3675,Coastal Karnataka,1971,3235.4
ROW3676,Coastal Karnataka,1972,2857
ROW3677,Coastal Karnataka,1973,3126
ROW3678,Coastal Karnataka,1974,3433.5
ROW3679,Coastal Karnataka,1975,4300
ROW3680,Coastal Karnataka,1976,2934
ROW3681,Coastal Karnataka,1977,3378.9
ROW3682,Coastal Karnataka,1978,3863
ROW3683,Coastal Karnataka,1979,2823.5
ROW3684,Coastal Karnataka,1980,3762.1
ROW3685,Coastal Karnataka,1981,3848.6
ROW3686,Coastal Karnataka,1982,4090.7
ROW3687,Coastal Karnataka,1983,3942.1
ROW3688,Coastal Karnataka,1984,3359.1
ROW3689,Coastal Karnataka,1985,3015.8
ROW3690,Coastal Karnataka,1986,2934.5
ROW3691,Coastal Karnataka,1987,2716.2
ROW3692,Coastal Karnataka,1988,3466.6
ROW3693,Coastal Karnataka,1989,3215.6
ROW3694,Coastal Karnataka,1990,4120.5
ROW3695,Coastal Karnataka,1991,3719.7
ROW3696,Coastal Karnataka,1992,3882.1
ROW3697,Coastal Karnataka,1993,3481.3
ROW3698,Coastal Karnataka,1994,4636.3
ROW3699,Coastal Karnataka,1995,3357.8
ROW3700,Coastal Karnataka,1996,3188.8
ROW3701,Coastal Karnataka,1997,3953.5
ROW3702,Coastal Karnataka,1998,3708
ROW3703,Coastal Karnataka,1999,3779.8
ROW3704,Coastal Karnataka,2000,3351.4
ROW3705,Coastal Karnataka,2001,3111.7
ROW3706,Coastal Karnataka,2002,2793.2
ROW3707,Coastal Karnataka,2003,3071.9
ROW3708,Coastal Karnataka,2004,3069.8
ROW3709,Coastal Karnataka,2005,3470.9
ROW3710,Coastal Karnataka,2006,3837.3
ROW3711,Coastal Karnataka,2007,3860.3
ROW3712,Coastal Karnataka,2008,3206.4
ROW3713,Coastal Karnataka,2009,3862
ROW3714,Coastal Karnataka,2010,3686.7
ROW3715,Coastal Karnataka,2011,3908.6
ROW3716,Coastal Karnataka,2012,3137.137772
ROW3717,Coastal Karnataka,2013,4229.5
ROW3718,Coastal Karnataka,2014,3684.5
ROW3719,Coastal Karnataka,2015,3105.9
ROW3720,Coastal Karnataka,2016,2619.7
ROW3721,Coastal Karnataka,2017,2947.6
ROW3722,North Interior Karnataka,1901,772.9
ROW3723,North Interior Karnataka,1902,716.1
ROW3724,North Interior Karnataka,1903,928.5
ROW3725,North Interior Karnataka,1904,578.6
ROW3726,North Interior Karnataka,1905,506.3
ROW3727,North Interior Karnataka,1906,783.9
ROW3728,North Interior Karnataka,1907,746.7
ROW3729,North Interior Karnataka,1908,595.1
ROW3730,North Interior Karnataka,1909,675.8
ROW3731,North Interior Karnataka,1910,759.5
ROW3732,North Interior Karnataka,1911,510
ROW3733,North Interior Karnataka,1912,758.8
ROW3734,North Interior Karnataka,1913,572.3
ROW3735,North Interior Karnataka,1914,824.9
ROW3736,North Interior Karnataka,1915,753.3
ROW3737,North Interior Karnataka,1916,1087.9
ROW3738,North Interior Karnataka,1917,823.9
ROW3739,North Interior Karnataka,1918,528.1
ROW3740,North Interior Karnataka,1919,727.1
ROW3741,North Interior Karnataka,1920,470.4
ROW3742,North Interior Karnataka,1921,583
ROW3743,North Interior Karnataka,1922,508.9
ROW3744,North Interior Karnataka,1923,602.7
ROW3745,North Interior Karnataka,1924,591.2
ROW3746,North Interior Karnataka,1925,642.8
ROW3747,North Interior Karnataka,1926,581
ROW3748,North Interior Karnataka,1927,680.8
ROW3749,North Interior Karnataka,1928,768.6
ROW3750,North Interior Karnataka,1929,598.1
ROW3751,North Interior Karnataka,1930,632.6
ROW3752,North Interior Karnataka,1931,719.2
ROW3753,North Interior Karnataka,1932,808.7
ROW3754,North Interior Karnataka,1933,947.2
ROW3755,North Interior Karnataka,1934,591.1
ROW3756,North Interior Karnataka,1935,714.9
ROW3757,North Interior Karnataka,1936,564.6
ROW3758,North Interior Karnataka,1937,552.4
ROW3759,North Interior Karnataka,1938,815.1
ROW3760,North Interior Karnataka,1939,653.9
ROW3761,North Interior Karnataka,1940,736.7
ROW3762,North Interior Karnataka,1941,535.7
ROW3763,North Interior Karnataka,1942,585.5
ROW3764,North Interior Karnataka,1943,879.2
ROW3765,North Interior Karnataka,1944,722.2
ROW3766,North Interior Karnataka,1945,544
ROW3767,North Interior Karnataka,1946,809
ROW3768,North Interior Karnataka,1947,786.4
ROW3769,North Interior Karnataka,1948,778.6
ROW3770,North Interior Karnataka,1949,763.3
ROW3771,North Interior Karnataka,1950,706.4
ROW3772,North Interior Karnataka,1951,708.4
ROW3773,North Interior Karnataka,1952,628.6
ROW3774,North Interior Karnataka,1953,891.1
ROW3775,North Interior Karnataka,1954,683.3
ROW3776,North Interior Karnataka,1955,967.1
ROW3777,North Interior Karnataka,1956,1038.9
ROW3778,North Interior Karnataka,1957,837.9
ROW3779,North Interior Karnataka,1958,751.9
ROW3780,North Interior Karnataka,1959,698.5
ROW3781,North Interior Karnataka,1960,691.6
ROW3782,North Interior Karnataka,1961,748.6
ROW3783,North Interior Karnataka,1962,838.9
ROW3784,North Interior Karnataka,1963,783.2
ROW3785,North Interior Karnataka,1964,899.8
ROW3786,North Interior Karnataka,1965,632.8
ROW3787,North Interior Karnataka,1966,723.6
ROW3788,North Interior Karnataka,1967,645.8
ROW3789,North Interior Karnataka,1968,727.3
ROW3790,North Interior Karnataka,1969,729.3
ROW3791,North Interior Karnataka,1970,790.6
ROW3792,North Interior Karnataka,1971,612.1
ROW3793,North Interior Karnataka,1972,499.3
ROW3794,North Interior Karnataka,1973,750.7
ROW3795,North Interior Karnataka,1974,817.1
ROW3796,North Interior Karnataka,1975,1093.7
ROW3797,North Interior Karnataka,1976,561.4
ROW3798,North Interior Karnataka,1977,849.9
ROW3799,North Interior Karnataka,1978,904.8
ROW3800,North Interior Karnataka,1979,963.2
ROW3801,North Interior Karnataka,1980,691.7
ROW3802,North Interior Karnataka,1981,877.2
ROW3803,North Interior Karnataka,1982,681.4
ROW3804,North Interior Karnataka,1983,777.8
ROW3805,North Interior Karnataka,1984,618.2
ROW3806,North Interior Karnataka,1985,501.1
ROW3807,North Interior Karnataka,1986,620.4
ROW3808,North Interior Karnataka,1987,747.1
ROW3809,North Interior Karnataka,1988,795.6
ROW3810,North Interior Karnataka,1989,676.1
ROW3811,North Interior Karnataka,1990,719
ROW3812,North Interior Karnataka,1991,720
ROW3813,North Interior Karnataka,1992,668.3
ROW3814,North Interior Karnataka,1993,731.8
ROW3815,North Interior Karnataka,1994,643.1
ROW3816,North Interior Karnataka,1995,662.4
ROW3817,North Interior Karnataka,1996,811.8
ROW3818,North Interior Karnataka,1997,1095.7
ROW3819,North Interior Karnataka,1998,852.6
ROW3820,North Interior Karnataka,1999,660.8
ROW3821,North Interior Karnataka,2000,712.5
ROW3822,North Interior Karnataka,2001,597.9
ROW3823,North Interior Karnataka,2002,530.4
ROW3824,North Interior Karnataka,2003,473.5
ROW3825,North Interior Karnataka,2004,641.9
ROW3826,North Interior Karnataka,2005,807.6
ROW3827,North Interior Karnataka,2006,650.5
ROW3828,North Interior Karnataka,2007,836.8
ROW3829,North Interior Karnataka,2008,712.4
ROW3830,North Interior Karnataka,2009,913.4
ROW3831,North Interior Karnataka,2010,853.1
ROW3832,North Interior Karnataka,2011,655.1
ROW3833,North Interior Karnataka,2012,583.8
ROW3834,North Interior Karnataka,2013,723.4
ROW3835,North Interior Karnataka,2014,756.7
ROW3836,North Interior Karnataka,2015,551.9
ROW3837,North Interior Karnataka,2016,625
ROW3838,North Interior Karnataka,2017,739.6
ROW3839,South Interior Karnataka,1901,1002.9
ROW3840,South Interior Karnataka,1902,1020.2
ROW3841,South Interior Karnataka,1903,1269.9
ROW3842,South Interior Karnataka,1904,845.9
ROW3843,South Interior Karnataka,1905,759.5
ROW3844,South Interior Karnataka,1906,1004.7
ROW3845,South Interior Karnataka,1907,998.4
ROW3846,South Interior Karnataka,1908,790.1
ROW3847,South Interior Karnataka,1909,1087.3
ROW3848,South Interior Karnataka,1910,1157.1
ROW3849,South Interior Karnataka,1911,906.3
ROW3850,South Interior Karnataka,1912,1149.9
ROW3851,South Interior Karnataka,1913,876.3
ROW3852,South Interior Karnataka,1914,926.7
ROW3853,South Interior Karnataka,1915,1031.7
ROW3854,South Interior Karnataka,1916,1230.6
ROW3855,South Interior Karnataka,1917,1094.3
ROW3856,South Interior Karnataka,1918,733.4
ROW3857,South Interior Karnataka,1919,1011.3
ROW3858,South Interior Karnataka,1920,828.8
ROW3859,South Interior Karnataka,1921,986.1
ROW3860,South Interior Karnataka,1922,897.1
ROW3861,South Interior Karnataka,1923,990.4
ROW3862,South Interior Karnataka,1924,1127.1
ROW3863,South Interior Karnataka,1925,982.4
ROW3864,South Interior Karnataka,1926,897
ROW3865,South Interior Karnataka,1927,863.8
ROW3866,South Interior Karnataka,1928,950.4
ROW3867,South Interior Karnataka,1929,1035
ROW3868,South Interior Karnataka,1930,993.4
ROW3869,South Interior Karnataka,1931,1012.5
ROW3870,South Interior Karnataka,1932,1270.2
ROW3871,South Interior Karnataka,1933,1329
ROW3872,South Interior Karnataka,1934,786.3
ROW3873,South Interior Karnataka,1935,954.7
ROW3874,South Interior Karnataka,1936,958.3
ROW3875,South Interior Karnataka,1937,911.1
ROW3876,South Interior Karnataka,1938,871.4
ROW3877,South Interior Karnataka,1939,1024.5
ROW3878,South Interior Karnataka,1940,1180
ROW3879,South Interior Karnataka,1941,937.6
ROW3880,South Interior Karnataka,1942,932.8
ROW3881,South Interior Karnataka,1943,1137.1
ROW3882,South Interior Karnataka,1944,1025.6
ROW3883,South Interior Karnataka,1945,792.4
ROW3884,South Interior Karnataka,1946,1245.1
ROW3885,South Interior Karnataka,1947,958.3
ROW3886,South Interior Karnataka,1948,1074.1
ROW3887,South Interior Karnataka,1949,876.5
ROW3888,South Interior Karnataka,1950,956.4
ROW3889,South Interior Karnataka,1951,925.3
ROW3890,South Interior Karnataka,1952,871.8
ROW3891,South Interior Karnataka,1953,1256
ROW3892,South Interior Karnataka,1954,1031.1
ROW3893,South Interior Karnataka,1955,1002
ROW3894,South Interior Karnataka,1956,1243.6
ROW3895,South Interior Karnataka,1957,1064.8
ROW3896,South Interior Karnataka,1958,1209.9
ROW3897,South Interior Karnataka,1959,1280.8
ROW3898,South Interior Karnataka,1960,990.1
ROW3899,South Interior Karnataka,1961,1409.5
ROW3900,South Interior Karnataka,1962,1306.9
ROW3901,South Interior Karnataka,1963,992.9
ROW3902,South Interior Karnataka,1964,1169.4
ROW3903,South Interior Karnataka,1965,735.1
ROW3904,South Interior Karnataka,1966,1010.9
ROW3905,South Interior Karnataka,1967,940.2
ROW3906,South Interior Karnataka,1968,1001
ROW3907,South Interior Karnataka,1969,1106.5
ROW3908,South Interior Karnataka,1970,1073.9
ROW3909,South Interior Karnataka,1971,1020.2
ROW3910,South Interior Karnataka,1972,1064.1
ROW3911,South Interior Karnataka,1973,1086.5
ROW3912,South Interior Karnataka,1974,1051.4
ROW3913,South Interior Karnataka,1975,1334.3
ROW3914,South Interior Karnataka,1976,761.3
ROW3915,South Interior Karnataka,1977,1207.8
ROW3916,South Interior Karnataka,1978,1231.5
ROW3917,South Interior Karnataka,1979,1120.7
ROW3918,South Interior Karnataka,1980,1225
ROW3919,South Interior Karnataka,1981,1184.5
ROW3920,South Interior Karnataka,1982,1003.5
ROW3921,South Interior Karnataka,1983,1111.1
ROW3922,South Interior Karnataka,1984,1063.9
ROW3923,South Interior Karnataka,1985,859.4
ROW3924,South Interior Karnataka,1986,1030.2
ROW3925,South Interior Karnataka,1987,934.6
ROW3926,South Interior Karnataka,1988,1022.2
ROW3927,South Interior Karnataka,1989,913.4
ROW3928,South Interior Karnataka,1990,848.5
ROW3929,South Interior Karnataka,1991,1221.2
ROW3930,South Interior Karnataka,1992,1201.1
ROW3931,South Interior Karnataka,1993,1038.1
ROW3932,South Interior Karnataka,1994,1157.7
ROW3933,South Interior Karnataka,1995,883.2
ROW3934,South Interior Karnataka,1996,1044.1
ROW3935,South Interior Karnataka,1997,1180.1
ROW3936,South Interior Karnataka,1998,1113
ROW3937,South Interior Karnataka,1999,1149.7
ROW3938,South Interior Karnataka,2000,1207.3
ROW3939,South Interior Karnataka,2001,926.4
ROW3940,South Interior Karnataka,2002,755.8
ROW3941,South Interior Karnataka,2003,762.7
ROW3942,South Interior Karnataka,2004,1133.5
ROW3943,South Interior Karnataka,2005,1319.3
ROW3944,South Interior Karnataka,2006,1030.5
ROW3945,South Interior Karnataka,2007,1231
ROW3946,South Interior Karnataka,2008,1140.6
ROW3947,South Interior Karnataka,2009,1158.4
ROW3948,South Interior Karnataka,2010,1239.8
ROW3949,South Interior Karnataka,2011,1087.3
ROW3950,South Interior Karnataka,2012,878
ROW3951,South Interior Karnataka,2013,1110.6
ROW3952,South Interior Karnataka,2014,1184.1
ROW3953,South Interior Karnataka,2015,1112.5
ROW3954,South Interior Karnataka,2016,687.4
ROW3955,South Interior Karnataka,2017,1061.8
ROW3956,Kerala,1901,3248.6
ROW3957,Kerala,1902,3326.5
ROW3958,Kerala,1903,3271.4
ROW3959,Kerala,1904,3129.6
ROW3960,Kerala,1905,2741.7
ROW3961,Kerala,1906,2708.1
ROW3962,Kerala,1907,3670.9
ROW3963,Kerala,1908,2648.3
ROW3964,Kerala,1909,3050.1
ROW3965,Kerala,1910,2848.6
ROW3966,Kerala,1911,2726.8
ROW3967,Kerala,1912,3451.3
ROW3968,Kerala,1913,2610.7
ROW3969,Kerala,1914,2899.2
ROW3970,Kerala,1915,3024.7
ROW3971,Kerala,1916,2945.4
ROW3972,Kerala,1917,2704.8
ROW3973,Kerala,1918,2501.9
ROW3974,Kerala,1919,3003.1
ROW3975,Kerala,1920,3303.2
ROW3976,Kerala,1921,2720
ROW3977,Kerala,1922,3267.7
ROW3978,Kerala,1923,3484.9
ROW3979,Kerala,1924,4226.3
ROW3980,Kerala,1925,3062.2
ROW3981,Kerala,1926,2965.4
ROW3982,Kerala,1927,2994.8
ROW3983,Kerala,1928,2502.7
ROW3984,Kerala,1929,3361.6
ROW3985,Kerala,1930,3018
ROW3986,Kerala,1931,3259.5
ROW3987,Kerala,1932,3403.1
ROW3988,Kerala,1933,4072.8
ROW3989,Kerala,1934,2410.7
ROW3990,Kerala,1935,2498.1
ROW3991,Kerala,1936,3043.1
ROW3992,Kerala,1937,2818.1
ROW3993,Kerala,1938,2634.1
ROW3994,Kerala,1939,2937.5
ROW3995,Kerala,1940,3117.8
ROW3996,Kerala,1941,3111.2
ROW3997,Kerala,1942,3051
ROW3998,Kerala,1943,3464.3
ROW3999,Kerala,1944,2489.9
ROW4000,Kerala,1945,2432.3
ROW4001,Kerala,1946,3565.5
ROW4002,Kerala,1947,2998
ROW4003,Kerala,1948,3039.2
ROW4004,Kerala,1949,2942.5
ROW4005,Kerala,1950,3146.7
ROW4006,Kerala,1951,2705.6
ROW4007,Kerala,1952,2334.8
ROW4008,Kerala,1953,2544.8
ROW4009,Kerala,1954,2937.9
ROW4010,Kerala,1955,3134.6
ROW4011,Kerala,1956,2798.3
ROW4012,Kerala,1957,3103.2
ROW4013,Kerala,1958,2923.1
ROW4014,Kerala,1959,3746.2
ROW4015,Kerala,1960,3385.6
ROW4016,Kerala,1961,4257.9
ROW4017,Kerala,1962,3375.8
ROW4018,Kerala,1963,2651
ROW4019,Kerala,1964,2869.2
ROW4020,Kerala,1965,2342.5
ROW4021,Kerala,1966,2621.8
ROW4022,Kerala,1967,2569.1
ROW4023,Kerala,1968,3392.7
ROW4024,Kerala,1969,2664.9
ROW4025,Kerala,1970,2703.3
ROW4026,Kerala,1971,3076.7
ROW4027,Kerala,1972,2739.2
ROW4028,Kerala,1973,2412.4
ROW4029,Kerala,1974,2767.5
ROW4030,Kerala,1975,3498.4
ROW4031,Kerala,1976,2068.8
ROW4032,Kerala,1977,3047.6
ROW4033,Kerala,1978,3176.7
ROW4034,Kerala,1979,2503.1
ROW4035,Kerala,1980,2803.4
ROW4036,Kerala,1981,3005.8
ROW4037,Kerala,1982,2223.3
ROW4038,Kerala,1983,2320.5
ROW4039,Kerala,1984,2762.2
ROW4040,Kerala,1985,2390.8
ROW4041,Kerala,1986,2093.4
ROW4042,Kerala,1987,2137.6
ROW4043,Kerala,1988,2403.4
ROW4044,Kerala,1989,2422.6
ROW4045,Kerala,1990,2693.3
ROW4046,Kerala,1991,3184.5
ROW4047,Kerala,1992,3239.4
ROW4048,Kerala,1993,2717.7
ROW4049,Kerala,1994,3410.8
ROW4050,Kerala,1995,2858.8
ROW4051,Kerala,1996,2609.9
ROW4052,Kerala,1997,3252.5
ROW4053,Kerala,1998,3151.4
ROW4054,Kerala,1999,2914.7
ROW4055,Kerala,2000,2412.5
ROW4056,Kerala,2001,2931
ROW4057,Kerala,2002,2507.5
ROW4058,Kerala,2003,2394.8
ROW4059,Kerala,2004,2886
ROW4060,Kerala,2005,3031.2
ROW4061,Kerala,2006,3420.6
ROW4062,Kerala,2007,3489.6
ROW4063,Kerala,2008,2524.7
ROW4064,Kerala,2009,2810.7
ROW4065,Kerala,2010,3131.9
ROW4066,Kerala,2011,3035.3
ROW4067,Kerala,2012,2151.2
ROW4068,Kerala,2013,3255.5
ROW4069,Kerala,2014,3046.6
ROW4070,Kerala,2015,2600.7
ROW4071,Kerala,2016,1870.8
ROW4072,Kerala,2017,2664.8
ROW4073,Lakshadweep,1901,1459.2
ROW4074,Lakshadweep,1902,2158.8
ROW4075,Lakshadweep,1903,1437.925542
ROW4076,Lakshadweep,1904,1176.9
ROW4077,Lakshadweep,1905,1574.9
ROW4078,Lakshadweep,1906,1811.6
ROW4079,Lakshadweep,1907,1458.8
ROW4080,Lakshadweep,1908,1959.1
ROW4081,Lakshadweep,1909,1463.5
ROW4082,Lakshadweep,1910,1849.2
ROW4083,Lakshadweep,1911,1687.7
ROW4084,Lakshadweep,1912,1654.9
ROW4085,Lakshadweep,1913,1518.5
ROW4086,Lakshadweep,1914,2034
ROW4087,Lakshadweep,1915,1545.5
ROW4088,Lakshadweep,1916,1398.5
ROW4089,Lakshadweep,1917,1461.587257
ROW4090,Lakshadweep,1919,1926.5
ROW4091,Lakshadweep,1920,2072.504374
ROW4092,Lakshadweep,1921,1589.411863
ROW4093,Lakshadweep,1922,1928.5
ROW4094,Lakshadweep,1923,1572.2
ROW4095,Lakshadweep,1924,1972
ROW4096,Lakshadweep,1925,1676.9
ROW4097,Lakshadweep,1926,1836.2
ROW4098,Lakshadweep,1927,1413.004035
ROW4099,Lakshadweep,1928,1434.295503
ROW4100,Lakshadweep,1929,1562.190685
ROW4101,Lakshadweep,1930,1258.4
ROW4102,Lakshadweep,1931,1625.837772
ROW4103,Lakshadweep,1932,1893.7
ROW4104,Lakshadweep,1933,2314.1
ROW4105,Lakshadweep,1934,1087.9
ROW4106,Lakshadweep,1935,1529.2
ROW4107,Lakshadweep,1936,1744.1
ROW4108,Lakshadweep,1937,1443.6
ROW4109,Lakshadweep,1938,1547.6
ROW4110,Lakshadweep,1939,1207.3
ROW4111,Lakshadweep,1940,1406.7
ROW4112,Lakshadweep,1941,1163.4
ROW4113,Lakshadweep,1942,1786.2
ROW4114,Lakshadweep,1943,1992.881712
ROW4115,Lakshadweep,1944,1668.1
ROW4116,Lakshadweep,1945,1321.3
ROW4117,Lakshadweep,1946,1362.27227
ROW4118,Lakshadweep,1947,1755.9
ROW4119,Lakshadweep,1948,1325.3
ROW4120,Lakshadweep,1949,1794.690685
ROW4121,Lakshadweep,1950,1494.1
ROW4122,Lakshadweep,1951,1715.3
ROW4123,Lakshadweep,1952,1124.5
ROW4124,Lakshadweep,1953,1606.2
ROW4125,Lakshadweep,1954,1555.5
ROW4126,Lakshadweep,1955,1548.3
ROW4127,Lakshadweep,1956,1287.4
ROW4128,Lakshadweep,1957,1347.2
ROW4129,Lakshadweep,1958,992.6
ROW4130,Lakshadweep,1959,1583.6
ROW4131,Lakshadweep,1960,1901.8
ROW4132,Lakshadweep,1961,2235.3
ROW4133,Lakshadweep,1962,1586.6
ROW4134,Lakshadweep,1963,1902.1
ROW4135,Lakshadweep,1964,1651.7
ROW4136,Lakshadweep,1965,1405.9
ROW4137,Lakshadweep,1966,1741.5
ROW4138,Lakshadweep,1967,1287.3
ROW4139,Lakshadweep,1968,1344.4
ROW4140,Lakshadweep,1969,1416.1
ROW4141,Lakshadweep,1970,1783
ROW4142,Lakshadweep,1971,1901.4
ROW4143,Lakshadweep,1972,1287.6
ROW4144,Lakshadweep,1973,1557.4
ROW4145,Lakshadweep,1974,1511.3
ROW4146,Lakshadweep,1975,1890.5
ROW4147,Lakshadweep,1976,1502.1
ROW4148,Lakshadweep,1977,1848.2
ROW4149,Lakshadweep,1978,1967.4
ROW4150,Lakshadweep,1979,1825.4
ROW4151,Lakshadweep,1980,1211.7
ROW4152,Lakshadweep,1981,1617.4
ROW4153,Lakshadweep,1982,1392
ROW4154,Lakshadweep,1983,1403.2
ROW4155,Lakshadweep,1984,1591.6
ROW4156,Lakshadweep,1985,1303.4
ROW4157,Lakshadweep,1986,1465.9
ROW4158,Lakshadweep,1987,1288.6
ROW4159,Lakshadweep,1988,1450.8
ROW4160,Lakshadweep,1989,1714.4
ROW4161,Lakshadweep,1990,1310.5
ROW4162,Lakshadweep,1991,1583
ROW4163,Lakshadweep,1992,1534.9
ROW4164,Lakshadweep,1993,1449.7
ROW4165,Lakshadweep,1994,1547.1
ROW4166,Lakshadweep,1995,2030.9
ROW4167,Lakshadweep,1996,1606
ROW4168,Lakshadweep,1997,1764.7
ROW4169,Lakshadweep,1998,1986.9
ROW4170,Lakshadweep,1999,1857.3
ROW4171,Lakshadweep,2000,1372.1
ROW4172,Lakshadweep,2001,1380.6
ROW4173,Lakshadweep,2002,1033.5
ROW4174,Lakshadweep,2003,1532.9
ROW4175,Lakshadweep,2004,1553.2
ROW4176,Lakshadweep,2005,1575.4
ROW4177,Lakshadweep,2006,1598.6
ROW4178,Lakshadweep,2007,2361.6
ROW4179,Lakshadweep,2008,1726.8
ROW4180,Lakshadweep,2009,1570.1
ROW4181,Lakshadweep,2010,1725.2
ROW4182,Lakshadweep,2011,1533.7
ROW4183,Lakshadweep,2012,1405.5
ROW4184,Lakshadweep,2013,1426.3
ROW4185,Lakshadweep,2014,1395
ROW4186,Lakshadweep,2015,1642.9
ROW4187,Lakshadweep,2016,1065.7
